Device: cuda
Loading datasets...
Loaded train: 640582 samples
Loaded val: 80073 samples
Loaded test: 80073 samples
Train samples: 640582, Val samples: 80073, Test samples: 80073
Train batches: 5005, Val batches: 313
Model initialized with u_dim=374, hidden_dim=64, num_layers=4, p_dim=64

============================================================
PHASE 1: Adam Optimizer (DeepONet Parameter Groups)
============================================================
  Epoch 1 | Batch 100/5005 | Batch Loss: 0.040669
  Epoch 10 | Batch 3000/5005 | Batch Loss: 0.000211
  Epoch 10 | Batch 3100/5005 | Batch Loss: 0.000108
  Epoch 10 | Batch 3200/5005 | Batch Loss: 0.000099
  Epoch 10 | Batch 3300/5005 | Batch Loss: 0.000119
  Epoch 10 | Batch 3400/5005 | Batch Loss: 0.000241
  Epoch 10 | Batch 3500/5005 | Batch Loss: 0.000138
  Epoch 10 | Batch 3600/5005 | Batch Loss: 0.011108
  Epoch 10 | Batch 3700/5005 | Batch Loss: 0.000075
  Epoch 10 | Batch 3800/5005 | Batch Loss: 0.000095
  Epoch 10 | Batch 3900/5005 | Batch Loss: 0.000122
  Epoch 10 | Batch 4000/5005 | Batch Loss: 0.000260
  Epoch 10 | Batch 4100/5005 | Batch Loss: 0.000515
  Epoch 10 | Batch 4200/5005 | Batch Loss: 0.000106
  Epoch 10 | Batch 4300/5005 | Batch Loss: 0.015955
  Epoch 10 | Batch 4400/5005 | Batch Loss: 0.002509
  Epoch 10 | Batch 4500/5005 | Batch Loss: 0.000082
  Epoch 10 | Batch 4600/5005 | Batch Loss: 0.000106
  Epoch 10 | Batch 4700/5005 | Batch Loss: 0.000409
  Epoch 10 | Batch 4800/5005 | Batch Loss: 0.000086
  Epoch 10 | Batch 4900/5005 | Batch Loss: 0.000296
  Epoch 10 | Batch 5000/5005 | Batch Loss: 0.000145

Fine-tune Epoch 10/50 | Time: 495.0s
  Train Loss: 0.000676 | Val MSE: 0.001008
------------------------------------------------------------
  Epoch 11 | Batch 100/5005 | Batch Loss: 0.000117
  Epoch 11 | Batch 200/5005 | Batch Loss: 0.000103
  Epoch 11 | Batch 300/5005 | Batch Loss: 0.000111
  Epoch 11 | Batch 400/5005 | Batch Loss: 0.000277
  Epoch 11 | Batch 500/5005 | Batch Loss: 0.000121
  Epoch 11 | Batch 600/5005 | Batch Loss: 0.003168
  Epoch 11 | Batch 700/5005 | Batch Loss: 0.000085
  Epoch 11 | Batch 800/5005 | Batch Loss: 0.000103
  Epoch 11 | Batch 900/5005 | Batch Loss: 0.000292
  Epoch 11 | Batch 1000/5005 | Batch Loss: 0.000080
  Epoch 11 | Batch 1100/5005 | Batch Loss: 0.000100
  Epoch 11 | Batch 1200/5005 | Batch Loss: 0.001640
  Epoch 11 | Batch 1300/5005 | Batch Loss: 0.000101
  Epoch 11 | Batch 1400/5005 | Batch Loss: 0.000098
  Epoch 11 | Batch 1500/5005 | Batch Loss: 0.000099
  Epoch 11 | Batch 1600/5005 | Batch Loss: 0.000098
  Epoch 11 | Batch 1700/5005 | Batch Loss: 0.000082
  Epoch 11 | Batch 1800/5005 | Batch Loss: 0.000117
  Epoch 11 | Batch 1900/5005 | Batch Loss: 0.000096
  Epoch 11 | Batch 2000/5005 | Batch Loss: 0.000089
  Epoch 11 | Batch 2100/5005 | Batch Loss: 0.000184
  Epoch 11 | Batch 2200/5005 | Batch Loss: 0.000110
  Epoch 11 | Batch 2300/5005 | Batch Loss: 0.000090
  Epoch 11 | Batch 2400/5005 | Batch Loss: 0.000093
  Epoch 11 | Batch 2500/5005 | Batch Loss: 0.000105
  Epoch 11 | Batch 2600/5005 | Batch Loss: 0.000108
  Epoch 11 | Batch 2700/5005 | Batch Loss: 0.000671
  Epoch 11 | Batch 2800/5005 | Batch Loss: 0.000943
  Epoch 11 | Batch 2900/5005 | Batch Loss: 0.007249
  Epoch 11 | Batch 3000/5005 | Batch Loss: 0.000083
  Epoch 11 | Batch 3100/5005 | Batch Loss: 0.000111
  Epoch 11 | Batch 3200/5005 | Batch Loss: 0.000085
  Epoch 11 | Batch 3300/5005 | Batch Loss: 0.000088
  Epoch 11 | Batch 3400/5005 | Batch Loss: 0.000110
  Epoch 11 | Batch 3500/5005 | Batch Loss: 0.000094
  Epoch 11 | Batch 3600/5005 | Batch Loss: 0.000167
  Epoch 11 | Batch 3700/5005 | Batch Loss: 0.000136
  Epoch 11 | Batch 3800/5005 | Batch Loss: 0.000121
  Epoch 11 | Batch 3900/5005 | Batch Loss: 0.000082
  Epoch 11 | Batch 4000/5005 | Batch Loss: 0.000091
  Epoch 11 | Batch 4100/5005 | Batch Loss: 0.000093
  Epoch 11 | Batch 4200/5005 | Batch Loss: 0.000671
  Epoch 11 | Batch 4300/5005 | Batch Loss: 0.019660
  Epoch 11 | Batch 4400/5005 | Batch Loss: 0.000125
  Epoch 11 | Batch 4500/5005 | Batch Loss: 0.000087
  Epoch 11 | Batch 4600/5005 | Batch Loss: 0.000089
  Epoch 11 | Batch 4700/5005 | Batch Loss: 0.000094
  Epoch 11 | Batch 4800/5005 | Batch Loss: 0.000130
  Epoch 11 | Batch 4900/5005 | Batch Loss: 0.000098
  Epoch 11 | Batch 5000/5005 | Batch Loss: 0.000108

Fine-tune Epoch 11/50 | Time: 480.4s
  Train Loss: 0.000662 | Val MSE: 0.001229
------------------------------------------------------------

*** Early stopping triggered at epoch 11 ***

============================================================
TRAINING COMPLETE!
Best Validation MSE: 0.000684
============================================================
Models saved: 'best_model.pth' and 'final_model.pth'

============================================================
RUNNING FINAL TEST SET EVALUATION
============================================================
Traceback (most recent call last):
  File "C:\Users\iamlz\Documents\__LZF_FILEs__\deep learning for physical systems\project\DeepONet_correctedTime\code_v3_deepONet_MLP_run_para2.py", line 702, in <module>
    train_model()
    ~~~~~~~~~~~^^
  File "C:\Users\iamlz\Documents\__LZF_FILEs__\deep learning for physical systems\project\DeepONet_correctedTime\code_v3_deepONet_MLP_run_para2.py", line 655, in train_model
    model.load_state_dict(torch.load('best_model.pth'))
                          ~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "C:\Users\iamlz\anaconda3\envs\dl\Lib\site-packages\torch\serialization.py", line 1500, in load
    with _open_file_like(f, "rb") as opened_file:
         ~~~~~~~~~~~~~~~^^^^^^^^^
  File "C:\Users\iamlz\anaconda3\envs\dl\Lib\site-packages\torch\serialization.py", line 768, in _open_file_like
    return _open_file(name_or_buffer, mode)
  File "C:\Users\iamlz\anaconda3\envs\dl\Lib\site-packages\torch\serialization.py", line 749, in __init__
    super().__init__(open(name, mode))  # noqa: SIM115
                     ~~~~^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'best_model.pth'
